vuid,cuid,narrations_in_context,gt_belief,belief_choice_a,belief_choice_b,belief_choice_c,belief_choice_d,clip_start_time,clip_end_time
a65500f7-956f-486d-872a-61742acb90d8,a65500f7-956f-486d-872a-61742acb90d8~pass_2~241-302,"    00m:04s | #C C plugs the fuse in the socket
    01m:02s | #C C brushes the wood with the paint brush
    01m:05s | #C C holds the wood
    01m:07s | #C C adjusts the paint brush
    01m:08s | #C C brushes the wood with the paint brush
    01m:11s | #C C squats on the floor
    01m:18s | #C C stands up
    01m:22s | #C C adjusts the paint brush
    01m:22s | #C C brushes the wood with the paint brush
    01m:36s | #C C shakes the brush
    01m:37s | #C C rubs her face with his right arm
    01m:39s | #C C brushes the wood with the paint brush
    02m:00s | #C C adjusts her top
    02m:02s | #C C brushes the wood with the paint brush
    02m:05s | #C C stands up
    02m:06s | #C C brushes the wood with the paint brush
    02m:09s | #C C transfers the paint brush to the left hand
    02m:10s | #C C brushes the wood with the paint brush
    02m:16s | #C C squats on the floor
    02m:17s | #C C stands up
    02m:18s | #C C moves the close to the wood
    02m:20s | #C C squats on the floor
    02m:21s | #C C brushes the wood with the paint brush
    02m:31s | #C C stands up
    02m:31s | #C C brushes the wood with the paint brush
    02m:39s | #C C transfers the paint brush to the right hand
    02m:39s | #C C brushes the wood with the paint brush
    02m:42s | #C C transfers the paint brush to the left hand
    02m:43s | #C C brushes the wood with the paint brush
    02m:47s | #C C transfers the paint brush to the right hand
    02m:47s | #C C brushes the wood with the paint brush
    02m:50s | #C C holds the paint brush with the left hand
    02m:52s | #C C lifts the plastic chair from the floor
    02m:56s | #C C puts the plastic chair on the floor
    02m:56s | #C C picks the paper on the floor
    02m:58s | #C C throws the paper",C believes that the higher areas of the wood need to be painted for thorough coverage.,C believes that the edges of the wood are not smooth enough for a professional finish.,C believes that the lower sections of the wood have not received enough paint for even coverage.,C believes that the paint is drying unevenly and causing streaks.,C believes that the higher areas of the wood need to be painted for thorough coverage.,810.4032152666666,991.2532752666667
08314a38-1885-4fa4-bf92-3c6f4185a5cd,08314a38-1885-4fa4-bf92-3c6f4185a5cd~pass_1~487-572,"    00m:00s | #C C puts a sieve container on the basin
    00m:03s | #C C looks around the room
    00m:06s | #C C takes a ruler
    00m:08s | #C C puts a ruler on the basin
    00m:09s | #C C moves a rod on the basin
    00m:12s | #C C takes the bucket
    00m:14s | #C C filters the paint
    00m:14s | #C C pours paint in the basin
    00m:15s | #C C pours paint in the basin
    00m:27s | #C C wipes his face
    00m:28s | #C C walks in the room
    00m:32s | #C C puts a bucket in the sink
    00m:33s | #C C opens the tap
    00m:33s | #C C washes his hand
    00m:34s | #C C moves the tap
    00m:35s | #C C runs water in the bucket
    00m:36s | #C C stirs paint wit his hand
    00m:42s | #C C washes his hand
    00m:43s | #C C runs water in the bucket
    01m:04s | #C C closes the tap
    01m:06s | #C C moves the tap
    01m:07s | #C C takes the bucket
    01m:08s | #C C walks in the room
    01m:14s | #C C pours water in the bucket
    01m:25s | #C C looks in the bucket
    01m:28s | #C C puts a bucket on the floor
    01m:31s | #C C shakes the sieve container
    01m:33s | #C C holds the sieve container
    01m:36s | #C C puts a sieve container on the bucket
    01m:37s | #C C takes the rod
    01m:37s | #C C takes a ruler
    01m:39s | #C C puts a ruler on the wood board
    01m:39s | #C C puts a rod on the wood board
    01m:40s | #C C walks in the room
    01m:43s | #C C moves the box
    01m:45s | #C C takes the ferro sack
    01m:46s | #C C carries the ferro sack
    01m:49s | #C C puts ferro sack on the floor
    01m:52s | #C C shakes the ferro sack
    01m:58s | #C C tears the ferro sack
    02m:00s | #C C walks in the room
    02m:03s | #C C throws a piece of sack on the floor
    02m:05s | #C C walks in the room
    02m:09s | #C C carries the ferro cement
    02m:12s | #C C adds ferro cement in the basin
    02m:23s | #C C puts ferro cement on the floor
    02m:28s | #C C pulls the sleeve up
    02m:29s | #C C mixes the ferro cement
    02m:52s | #C C holds the sack
    02m:57s | #C C adds ferro cement in the basin
    03m:08s | #C C walks in the room
    03m:12s | #C C throws a ferro sack in the floor
    03m:14s | #C C walks in the room
    03m:17s | #C C mixes the ferro cement",C believes that the ferro cement needs more water to achieve the right consistency for use.,C believes that the ferro cement mix has not been stirred thoroughly and needs more mixing to combine the materials well.,C believes the ferro cement mix is too watery and needs more dry materials to reach the ideal consistency.,C believes the ferro cement is ready for use without any further adjustments.,C believes that the ferro cement needs more water to achieve the right consistency for use.,2700.664342287997,2905.908131933333
53da674a-089d-428a-a719-e322b2de002b,53da674a-089d-428a-a719-e322b2de002b~pass_1~0-62,"    00m:00s | #C C walks around
    00m:02s | #C C touches the table
    00m:03s | #C C spreads flour on the table
    00m:13s | #C C walks around
    00m:15s | #C C opens the mixer
    00m:18s | #C C wets hands
    00m:21s | #C C picks up dough
    00m:27s | #C C drops dough on the table
    00m:28s | #C C walks around
    00m:30s | #C C wets hands
    00m:32s | #C C picks up dough
    00m:39s | #C C drops dough on the table
    00m:43s | #C C wets hands
    00m:46s | #C C picks up dough
    00m:52s | #C C drops dough on the table
    00m:55s | #C C wets hands
    00m:58s | #C C picks up dough
    01m:03s | #C C drops dough on the table
    01m:07s | #C C wets hands
    01m:09s | #C C picks up dough
    01m:15s | #C C drops dough on the table
    01m:19s | #C C wets hands
    01m:27s | #C C drops dough on the table
    01m:31s | #C C wets hands
    01m:34s | #C C picks up dough
    01m:39s | #C C drops dough on the table
    01m:43s | #C C wets hands
    01m:45s | #C C wets hands
    01m:51s | #C C drops dough on the table
    01m:56s | #C C rolls mixer
    02m:00s | #C C wets hands
    02m:03s | #C C picks up dough
    02m:07s | #C C drops dough on the table
    02m:11s | #C C wets hands
    02m:15s | #C C wets hands
    02m:23s | #C C drops dough on the table
    02m:28s | #C C washes hands
    02m:45s | #C C dries hands
    02m:52s | #C C moves a bowl
    02m:55s | #C C dries hands
    02m:57s | #C C carries bowl
    03m:01s | #C C pours from bowl into the mixer
    03m:06s | #C C picks up a jug
    03m:07s | #C C pours water into the mixer
    03m:11s | #C C drops the jug
    03m:13s | #C C drops the bowl
    03m:16s | #C C closes the mixer
    03m:19s | #C C dries hands
    03m:24s | #C C adjusts machine
    03m:26s | #C C dries hands
    03m:34s | #C C disposes tissue paper",C believes that the dough is ready to be shaped and cut for the final preparation before baking.,C believes that the dough needs more mixing to achieve the right consistency.,C believes that the dough is too dry and requires additional moisture.,C believes that the dough is adequately kneaded and needs to rest before shaping.,C believes that the dough is ready to be shaped and cut for the final preparation before baking.,0.0,218.03457
3c9ce1b1-9eaa-4e3d-9ebb-91f9d904178e,3c9ce1b1-9eaa-4e3d-9ebb-91f9d904178e~pass_1~366-470,"    00m:00s | #C C walks around
    00m:02s | #C C looks around
    00m:04s | #C C picks the golf ball
    00m:05s | #C C puts down the golf ball
    00m:07s | #C C raises the golf club
    00m:09s | #C C points the golf club towards the golf ball
    00m:13s | #C C raises the golf club
    00m:13s | #C C hits the golf ball with the golf club
    00m:15s | #C C Looks around a field
    00m:19s | #C C Walks around a field
    00m:22s | #C C Picks up a golf ball
    00m:24s | #C C Adjusts a gold ball on the floor
    00m:26s | #C C Adjusts a golf stick on his hands
    00m:28s | #C C Looks around a field
    00m:31s | #C C Adjusts a golf stick on his hands
    00m:39s | #C C Plays golf with a golf stick
    00m:42s | #C C Looks around a field
    00m:46s | #C C Walks around a field
    00m:47s | #C C Picks up a golf ball from the floor
    00m:48s | #C C Puts down a golf ball on the floor
    00m:49s | #C C Walks around a field
    00m:51s | #C C Looks around a field
    00m:53s | #C C Adjusts a golf stick on his hand
    01m:04s | #C C Squats on the floor
    01m:07s | #C C Adjusts a golf stick on his hand
    01m:09s | #C C Looks around a field
    01m:11s | #C C Plays golf with a golf stick
    01m:14s | #C C Looks around a field
    01m:19s | #C C Walks around a field
    01m:24s | #C C Interacts with a lady x
    01m:26s | #C C Walks around a field
    01m:32s | #C C Rubs his feet on the ground
    01m:34s | #C C Walks around a field
    01m:36s | #C C Rubs his feet on the ground
    01m:40s | #C C Walks around a field
    01m:43s | #C C Picks up a golf ball
    01m:44s | #C C Adjusts a golf ball on the ground
    01m:47s | #C C Adjusts a golf stick on his hands
    01m:54s | #C C Squats on the ground
    01m:56s | #C C Plays golf with a golf stick
    01m:57s | #C C Looks around a field
    02m:00s | #C C Wipes his face
    02m:01s | #C C Walks around a field
    02m:03s | #C C Picks up a golf ball
    02m:05s | #C C Adjusts a golf ball on the ground
    02m:07s | #C C Moves around a field
    02m:08s | #C C Adjusts a golf stick on his hands
    02m:11s | #C C Squats on the ground
    02m:15s | #C C Plays golf with a golf stick
    02m:20s | #C C Looks around a field
    02m:24s | #C C Adjusts a golf stick on his hands
    02m:32s | #C C Walks around a field
    02m:38s | #C C Puts down a golf stick on the ground
    02m:40s | #C C Drinks from a bottle
    02m:45s | #C C Looks around a field
    02m:45s | #O A lady x plays golf
    02m:46s | #C C Puts down a bottle
    02m:47s | #C C Walks around a field
    02m:51s | #C C Rubs his chin
    02m:52s | #C C Walks around a field
    02m:54s | #C C Picks up a bottle
    02m:55s | #C C Walks around a field
    02m:58s | #C C Looks around a field
    03m:02s | #O A lady x plays golf
    03m:05s | #C C Looks around a field
    03m:09s | #C C Interacts with a lady x
    03m:15s | #O A lady x plays golf
    03m:18s | #C C Looks around a field
    03m:22s | #O A lady x looks around a field
    03m:27s | #O A lady x plays golf
    03m:30s | #C C Looks around a field
    03m:34s | #O A lady x plays golf
    03m:36s | #C C Walks around a field",C believes that sharing a drink can facilitate a more relaxed and engaging interaction with lady x.,C believes that sharing a drink can facilitate a more relaxed and engaging interaction with lady x.,C believes that engaging in casual conversation about the surroundings might make the interaction with lady x more natural and comfortable.,C believes that demonstrating his golf skills could impress lady x and enhance their interaction.,C believes that showing interest in lady x's golf technique could lead to a deeper connection.,1620.8643,1841.35886
666e9020-446c-4cdc-9468-42af9188ce80,666e9020-446c-4cdc-9468-42af9188ce80~pass_1~233-353,"    00m:02s | #C C picks the tape
    00m:04s | #C C warps the package with the tape
    00m:08s | #C C puts down the tape
    00m:12s | #C C touches the warping carton paper roll
    00m:15s | #C C picks the seal tape from the table
    00m:16s | #C C seals the passel with the seal tape
    00m:18s | #C C puts the seal on the table
    00m:19s | #C C seals the passel with the seal tape
    00m:24s | #C C picks the seal tape from the table
    00m:24s | #C C seals the passel with the seal tape
    00m:26s | #C C puts the seal on the table
    00m:27s | #C C puts the passel down
    00m:30s | #C C puts the seal tape aside
    00m:32s | #C C adjusts his T-shirt
